,Customer,Country,State Code,State,Claim Amount,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Loss_Ratio,Loss_Ratio_Classified
3992,453,0,3,3,665.6709232999999,0,1,2,12,0,1,0,1,0,69,23,32,1,2,1,5,3,1,496.8,2,1,0.3014813964221014,0
3993,5956,0,4,4,2756.473951,0,2,3,0,0,0,26410,0,1,91,17,90,0,2,0,0,1,0,184.516188,2,3,0.336565805982906,0
3994,3439,0,2,2,384.2794699,0,2,4,21,1,1,97832,0,1,95,5,98,0,1,1,5,1,3,107.661239,1,2,0.041275990322234155,0
3995,2322,0,0,0,380.81221469999997,1,2,2,20,1,0,94903,1,1,94,3,38,0,1,1,5,1,0,451.2,1,1,0.10661036245800672,0
3996,140,0,0,0,1500.0842380000001,0,2,1,27,1,0,62473,1,0,76,6,70,1,2,1,5,3,1,507.560729,2,1,0.28197072142857144,0
3997,6057,0,4,4,557.310605,0,1,2,40,1,1,85704,2,1,69,21,84,0,7,1,5,3,0,325.395532,2,1,0.09615434868875086,0
3998,1701,0,0,0,622.2212107999999,0,2,3,5,1,1,74270,0,0,78,33,2,0,7,0,1,4,0,122.48648600000001,1,2,3.9885975051282045,1
3999,1813,0,0,0,509.6673223,1,1,4,20,0,0,22886,1,0,65,9,81,0,3,1,4,3,0,312.0,2,1,0.09680291021842356,0
4000,3165,0,2,2,618.3185785000001,0,2,2,47,1,0,36464,0,1,78,5,17,0,7,1,3,4,2,93.515817,2,2,0.4663036036953243,0
4001,762,0,2,2,938.8981904999999,0,2,3,19,1,0,33599,0,0,80,23,31,0,2,1,5,1,1,111.26548600000001,2,1,0.37858798004032257,0
4002,8864,0,0,0,816.8714346,0,1,2,5,0,1,20819,2,1,73,4,65,1,2,2,7,3,2,206.86342199999999,2,2,0.1721541484931507,0
4003,2292,0,2,2,1356.12048,0,2,2,21,0,0,29095,2,0,91,29,47,1,2,0,2,3,0,280.800938,1,2,0.31707282674772036,0
4004,5403,0,2,2,669.9278956,0,2,2,53,1,1,30852,2,0,88,7,42,0,8,1,5,3,1,318.866388,2,2,0.18125754751082251,0
4005,1766,0,2,2,2023.09675,0,1,1,45,1,1,48448,1,1,74,24,11,1,2,0,2,2,0,355.2,2,2,2.4853768427518426,1
4006,5472,0,1,1,409.7371676,0,3,3,12,0,0,20079,1,0,110,1,63,0,1,0,2,3,3,528.0,1,2,0.05912513240981241,0
4007,8502,0,2,2,516.949937,1,1,1,49,0,1,12430,1,0,73,22,13,0,4,1,4,1,2,350.4,2,2,0.5447312297154899,1
4008,7189,0,3,3,627.8764007,0,2,3,36,1,1,47669,1,1,80,16,84,0,3,1,5,1,1,384.0,2,1,0.09343398819940475,0
4009,6557,0,3,3,334.3933131,0,2,3,21,1,1,40794,2,0,87,6,87,0,1,1,5,4,1,334.452807,2,2,0.044179325287356325,0
4010,5181,0,2,2,1553.178589,0,1,3,58,1,1,95340,2,1,198,5,84,2,3,1,4,2,3,808.844338,4,2,0.09338495604858106,0
4011,9067,0,0,0,423.68429199999997,0,1,3,15,0,1,14476,1,1,113,11,1,0,1,0,2,2,1,542.4,5,2,3.749418513274336,1
4012,8152,0,3,3,369.2583567,0,3,2,3,0,0,0,1,0,105,28,69,0,1,1,4,3,1,756.0,2,3,0.05096733701863354,0
4013,6012,0,2,2,678.2556453999999,0,2,1,45,1,1,26116,1,1,85,6,58,0,3,1,5,4,0,612.0,2,2,0.13757721002028397,0
4014,781,0,2,2,368.3472334,0,1,3,5,0,1,12454,1,1,100,4,68,0,1,1,3,2,3,720.0,5,2,0.05416871079411765,0
4015,4829,0,0,0,1399.568999,0,2,1,38,1,0,48245,1,1,121,16,21,3,2,1,5,3,0,580.8,3,2,0.5507945686737505,1
4016,9072,0,0,0,561.9689084,1,3,1,18,0,1,0,1,1,153,25,5,0,1,1,3,1,3,1027.0000289999998,3,2,0.734599880261438,1
4017,5275,0,0,0,833.1648336000001,0,1,3,2,0,0,0,1,0,119,3,54,0,3,1,5,1,1,856.8,3,2,0.12965528067226892,0
4018,374,0,4,4,417.118715,0,1,2,19,1,0,37478,1,1,105,4,53,0,1,1,3,3,0,653.685468,5,2,0.0749539469901168,0
4019,3231,0,0,0,787.3567332,0,1,1,21,0,1,0,1,0,74,24,82,0,2,1,5,3,0,568.798455,1,2,0.12975555919578116,0
4020,8725,0,0,0,1067.725385,0,2,2,25,1,0,45732,2,1,134,22,56,0,9,0,1,3,2,611.918994,3,3,0.1422874980010661,0
4021,4030,0,2,2,1468.707959,0,2,3,46,0,1,0,1,0,85,3,61,0,2,1,3,3,3,612.0,2,1,0.28326093712632594,0
4022,2994,0,1,1,539.4703228999999,0,1,3,55,1,1,65978,2,1,67,3,50,0,3,0,0,1,1,251.79586899999998,1,2,0.16103591728358208,0
4023,1135,0,3,3,223.0755716,0,1,2,12,0,1,0,1,1,62,9,49,0,1,1,4,3,0,325.88607,2,2,0.07342843041474655,0
4024,6358,0,4,4,777.1018055,0,1,2,38,1,0,58467,1,1,65,30,90,0,2,0,2,1,3,452.915621,2,1,0.13283791547008547,0
4025,1883,0,1,1,410.38491919999996,0,1,2,52,1,0,82427,1,1,102,24,5,0,1,1,5,1,0,489.6,3,1,0.8046763121568626,1
4026,8391,0,4,4,722.1151702000001,0,1,3,58,1,1,33811,2,1,184,17,59,0,1,1,5,2,0,587.37679,4,2,0.06651760963522477,0
4027,1877,0,0,0,1228.50473,0,1,1,12,0,1,0,1,0,183,29,65,2,7,1,5,3,2,878.4,4,1,0.10327908617065995,0
4028,9116,0,2,2,570.4679894,0,1,4,26,1,0,37675,1,0,71,25,80,0,3,1,4,3,0,380.919824,2,2,0.10043450517605633,0
4029,9109,0,3,3,243.39134190000001,0,1,3,1,0,1,0,1,0,72,28,29,0,1,1,5,3,0,345.6,1,2,0.11656673462643678,0
4030,8906,0,2,2,492.1752296,0,1,2,54,0,0,0,1,0,70,28,29,0,8,1,3,2,2,336.0,2,2,0.24245085201970445,0
4031,1730,0,2,2,466.0006868,0,1,1,5,0,1,0,1,0,67,11,87,0,3,1,4,3,3,482.4,1,2,0.07994521990049751,0
4032,8337,0,1,1,254.15229069999995,0,1,1,45,0,0,0,1,0,71,12,37,0,1,1,5,4,3,511.2,2,1,0.09674620886943279,0
4033,6211,0,4,4,1165.859927,0,1,2,10,0,1,19851,0,1,102,33,51,0,2,1,5,3,1,220.03858799999998,5,1,0.22411763302575932,0
4034,3694,0,1,1,1113.1566369999998,0,2,1,25,0,0,0,1,1,99,26,60,0,2,1,5,3,0,475.2,2,1,0.1874001072390572,0
4035,5662,0,3,3,473.35073430000006,0,1,3,27,0,0,0,1,1,62,5,41,0,3,0,2,3,0,740.838216,2,1,0.18621193324154212,0
4036,3210,0,0,0,877.6363447999998,0,1,1,46,1,0,28360,1,1,73,8,65,0,2,1,5,3,1,863.9099890000001,2,2,0.1849602412644889,0
4037,5281,0,2,2,780.4022472999999,0,1,1,57,1,1,70833,1,1,193,15,33,0,1,1,4,1,3,926.4,4,3,0.12253136242738262,0
4038,770,0,3,3,252.2256441,0,1,4,29,0,0,0,1,1,69,18,64,1,1,0,1,4,2,470.275242,2,1,0.05711631433423913,0
4039,2390,0,2,2,953.6338382000001,0,2,3,28,1,0,62421,1,0,80,22,50,2,2,0,2,3,2,384.0,2,2,0.23840845955000003,0
4040,949,0,0,0,471.10801979999997,0,1,3,26,0,0,13933,0,1,62,25,32,0,6,0,2,3,2,49.364253999999995,1,2,0.23745363901209676,0
4041,3707,0,4,4,380.1282266,0,2,3,38,1,0,40513,0,1,96,21,37,1,1,1,4,3,1,151.589577,2,3,0.10701808181306306,0
4042,8995,0,0,0,2115.930151,0,1,2,14,0,1,0,1,0,108,15,17,0,2,2,6,4,3,777.6,3,3,1.1524674025054467,1
4043,439,0,0,0,651.5026481000001,0,2,4,50,1,1,47259,1,1,81,22,54,0,5,0,1,3,1,388.8,2,2,0.14894893646547785,0
4044,8212,0,2,2,473.9861234,0,1,4,0,1,1,35039,2,0,61,7,87,0,8,1,3,3,2,254.30899100000002,2,2,0.0893133829658941,0
4045,873,0,2,2,2124.094357,0,1,2,28,0,0,0,1,0,190,7,45,0,2,1,4,1,0,1368.0,4,2,0.24843208853801169,0
4046,6433,0,1,1,398.0838735,0,3,1,26,1,1,92539,1,0,101,2,61,0,1,1,4,2,0,707.408058,2,2,0.0646135162311313,0
4047,5998,0,0,0,499.03435379999996,0,1,2,19,0,0,0,1,0,71,3,84,0,6,2,8,2,3,849.666647,1,1,0.0836744389336016,0
4048,884,0,0,0,256.2604728,0,1,1,32,1,1,92038,2,1,65,4,44,2,1,1,5,1,0,178.408186,1,1,0.08960156391608391,0
4049,3222,0,4,4,735.5349908,0,1,3,10,1,1,51789,1,1,61,33,31,0,2,0,1,4,2,435.835125,1,3,0.3889661506081438,0
4050,1594,0,3,3,504.1447024,0,1,2,10,1,1,61972,0,1,64,2,52,2,5,1,3,4,2,138.961963,2,2,0.15148578798076923,0
4051,253,0,0,0,1273.1951609999999,1,1,5,5,1,1,40870,1,1,105,3,56,0,2,2,7,3,0,504.0,3,3,0.21652978928571426,0
4052,6444,0,2,2,887.9790017000001,1,1,1,52,1,0,52583,2,0,113,12,59,0,7,1,4,3,0,528.2008599999999,3,1,0.13319019074546276,0
4053,2542,0,3,3,287.2669164,0,1,3,26,1,0,79681,0,0,73,4,93,1,1,1,5,1,0,9.160139,2,2,0.0423135832081308,0
4054,4517,0,0,0,1105.822493,0,2,1,5,1,0,69792,1,0,137,1,95,0,3,1,5,1,3,696.757797,3,2,0.08496523188628505,0
4055,7570,0,3,3,713.8167712000001,0,2,1,32,0,0,19794,1,1,93,24,80,0,8,0,2,1,0,603.077136,1,3,0.09594311440860216,0
4056,201,0,0,0,2903.747753,0,1,1,45,0,1,0,1,1,113,0,16,0,2,1,5,4,3,542.4,3,2,1.606055173119469,1
4057,1098,0,2,2,861.3464627000001,0,3,4,16,1,0,26680,1,1,106,11,49,0,5,1,4,3,0,508.8,1,1,0.16583489847901425,0
4058,5258,0,2,2,386.1486269,1,2,2,27,1,0,93272,2,1,95,3,54,0,1,0,2,1,1,281.110788,2,2,0.0752726368226121,0
4059,8051,0,0,0,248.2915577,0,1,5,37,0,1,0,0,1,68,21,73,0,1,1,4,1,1,87.272319,1,2,0.050018444339242546,0
4060,4164,0,2,2,313.3018242,0,2,3,9,0,0,0,1,0,91,7,14,1,1,1,4,3,2,655.2,2,2,0.24591979921507065,0
4061,3537,0,0,0,712.3082387999999,0,2,3,13,1,1,21835,1,1,92,2,83,0,3,1,4,4,0,621.617047,1,2,0.09328290188580407,0
4062,5964,0,3,3,2843.5640350000003,0,1,2,57,0,0,0,1,0,116,29,22,0,2,1,3,1,1,899.6371800000001,3,2,1.114249230015674,1
4063,5230,0,1,1,1274.1847539999999,1,1,3,28,1,0,73054,2,1,106,34,36,1,2,1,5,3,1,419.36595800000003,3,2,0.333905857966457,0
4064,5173,0,0,0,317.68656089999996,0,2,3,36,1,0,35551,1,0,81,33,52,1,1,1,4,1,1,565.1085009999999,2,1,0.07542415975783474,0
4065,745,0,2,2,547.0060561,1,2,3,39,1,0,54507,1,1,138,20,11,0,1,1,5,1,0,702.990032,3,2,0.3603465455204216,0
4066,1492,0,0,0,458.2647706,0,1,3,8,0,1,0,1,0,67,27,7,0,7,1,5,3,1,321.6,2,2,0.9771103850746269,1
4067,6715,0,0,0,535.0214918,0,1,3,31,1,0,41336,2,0,68,33,25,0,5,1,5,3,0,263.090605,2,2,0.3147185245882353,0
4068,5342,0,2,2,558.0916513999999,0,1,1,32,1,0,31972,1,1,70,4,89,0,3,1,5,3,2,416.2618,2,1,0.08958132446227929,0
4069,5859,0,0,0,704.8544757999999,0,2,2,24,0,1,20416,1,1,93,33,68,0,7,1,5,2,1,446.4,2,1,0.11145706448450347,0
4070,3959,0,4,4,1530.622493,0,3,3,49,1,1,46338,0,1,193,24,68,0,9,0,2,4,3,19.46445,3,2,0.11662774253276441,0
4071,4313,0,0,0,965.7579498,1,2,1,24,0,1,0,1,1,131,34,61,0,9,1,5,3,0,628.8,3,2,0.12085570639469403,0
4072,6415,0,2,2,398.53198330000004,0,1,2,14,0,1,17220,1,1,105,10,24,0,1,1,5,1,3,504.0,3,3,0.15814761242063494,0
4073,3590,0,0,0,981.6528302000002,1,1,2,20,1,1,37256,0,1,62,15,7,0,2,1,3,3,1,128.969729,2,2,2.2618728806451616,1
4074,8109,0,3,3,3724.363312,0,1,1,40,1,0,53602,2,1,115,15,60,0,2,1,3,3,3,295.335363,5,2,0.5397627988405796,1
4075,3390,0,0,0,412.29646319999995,0,1,1,38,0,0,24732,0,1,107,18,44,0,1,0,2,2,1,72.77155400000001,5,2,0.08757359031435853,0
4076,3994,0,0,0,255.66092169999996,0,1,1,26,1,1,23867,1,1,65,6,99,0,1,1,4,2,2,312.0,2,2,0.03972974696192696,0
4077,7138,0,2,2,1725.3729440000002,0,2,1,41,0,1,0,1,0,124,2,85,0,2,1,3,2,3,928.817071,5,2,0.1636976227703985,0
4078,9112,0,2,2,3618.1028920000003,0,1,3,28,0,1,0,1,0,180,15,87,0,2,0,1,3,3,864.0,4,1,0.2310410531289911,0
4079,2125,0,0,0,842.7172486,1,2,3,32,1,0,46503,1,0,215,4,21,1,1,1,5,3,0,1032.0,4,2,0.18664833856035437,0
4080,7964,0,0,0,234.80288680000004,0,1,1,10,0,1,0,1,1,63,21,61,0,1,1,5,1,0,453.6,2,2,0.061098851626333606,0
4081,2457,0,0,0,2367.502939,0,3,3,21,1,0,46268,2,1,199,34,17,1,2,1,5,3,0,842.000858,5,2,0.6998235113804315,1
4082,8353,0,0,0,408.9463358,0,1,2,48,1,0,60759,1,0,104,20,85,0,1,0,2,2,1,499.2,3,3,0.04626089771493212,0
4083,6264,0,2,2,248.367134,0,1,3,0,1,0,75615,0,1,65,16,39,5,1,1,5,1,1,156.54837,2,2,0.09797520078895464,0
4084,4595,0,0,0,527.8183759,0,1,2,58,1,1,73742,0,0,68,10,60,0,3,1,3,1,1,27.210991999999997,1,2,0.12936724899509802,0
4085,8160,0,3,3,1372.779972,1,2,2,29,0,1,0,1,0,126,12,4,0,2,1,5,3,0,604.8,3,2,2.723769785714286,1
4086,6881,0,2,2,1096.395723,1,3,1,57,1,1,55687,1,0,276,33,91,0,1,0,2,3,0,1324.8,4,2,0.04365327771141902,0
4087,2048,0,0,0,555.5830205,1,1,3,55,1,1,74015,1,0,72,12,61,0,6,1,5,1,2,471.44307699999996,2,1,0.12649886623406192,0
4088,1430,0,1,1,326.101744,0,2,3,56,0,1,0,1,0,93,29,63,0,1,1,3,2,0,669.6,2,2,0.05565825977129203,0
4089,9064,0,0,0,1102.9926189999999,0,2,3,30,1,0,37056,1,1,92,12,7,0,2,1,5,3,0,441.6,2,1,1.712721458074534,1
4090,6049,0,3,3,477.0550911,1,1,2,31,0,0,12964,1,0,65,2,37,0,4,1,5,3,3,362.77454500000005,1,2,0.19835970523908525,0
4091,2361,0,2,2,273.4328157,0,1,1,12,1,0,30916,0,0,70,6,50,0,1,1,5,2,1,21.143072,2,2,0.07812366162857143,0
4092,7691,0,2,2,374.814406,0,1,3,19,0,1,0,1,0,106,24,27,0,1,1,4,3,1,508.8,3,3,0.13096240600978337,0
4093,7566,0,0,0,477.0550911,1,1,2,31,0,0,12964,1,0,65,2,37,0,4,1,3,3,3,362.77454500000005,1,2,0.19835970523908525,0
4094,4806,0,0,0,850.9850887,1,1,4,24,0,1,26057,1,0,74,3,63,0,2,1,4,3,2,523.8888450000001,2,1,0.18253648406263406,0
4095,5886,0,3,3,542.104863,0,1,4,26,0,0,29981,1,0,71,4,9,0,3,0,2,3,0,340.8,1,2,0.8483644178403756,1
4096,5454,0,0,0,291.641746,0,1,3,31,1,1,85210,0,0,74,23,76,0,1,1,5,4,3,100.517679,2,2,0.051856640469416786,0
4097,2890,0,1,1,1336.352356,0,3,2,34,1,1,86653,0,1,111,14,5,0,2,1,5,1,2,277.201278,2,2,2.4078420828828833,1
4098,4643,0,0,0,397.4858481,0,1,1,32,0,1,0,1,0,113,1,61,0,1,1,5,3,1,542.4,3,1,0.057665145524445086,0
4099,7886,0,2,2,1471.043268,0,2,2,43,0,1,22872,1,1,131,14,18,2,2,1,4,2,3,754.845659,3,1,0.623852106870229,1
4100,4871,0,2,2,593.6344042999999,0,1,5,22,1,0,42889,0,1,74,31,18,0,7,1,3,3,0,177.321283,2,1,0.44567147469969964,0
4101,4107,0,2,2,286.2180262,0,1,2,6,1,1,74034,2,0,72,20,64,0,1,1,5,1,1,267.415871,2,2,0.06211328693576389,0
4102,3534,0,3,3,842.7172486,1,2,3,32,1,0,46503,1,0,215,4,21,1,1,1,4,3,0,1032.0,4,2,0.18664833856035437,0
4103,1336,0,3,3,862.2835375,1,1,3,40,1,1,97361,1,0,73,6,85,0,2,0,1,3,0,350.4,2,2,0.13896592062852536,0
4104,7304,0,0,0,230.06915469999998,1,1,3,6,0,1,25905,1,0,63,21,12,0,1,1,5,3,0,302.4,2,3,0.3043242787037037,0
4105,6382,0,3,3,1005.65083,0,2,3,25,0,1,16097,1,0,139,7,6,0,7,1,3,3,1,1000.8,5,2,1.2058163429256594,1
4106,2426,0,4,4,911.8148093,0,1,1,29,1,0,56446,1,1,114,2,8,0,3,1,5,3,1,547.2,3,2,0.9997969400219298,1
4107,1062,0,4,4,550.7242176,0,1,4,39,0,1,11343,0,1,72,14,78,0,8,1,5,3,0,154.750098,2,2,0.09806342905982905,0
4108,3281,0,2,2,1097.206778,1,2,5,9,1,1,24164,1,0,137,2,40,0,5,1,5,1,0,657.6,5,2,0.20022021496350365,0
4109,5792,0,0,0,784.0165778,1,2,2,5,1,1,58414,1,0,210,7,24,2,1,1,5,1,0,1008.0,4,1,0.1555588448015873,0
4110,8192,0,1,1,550.4139033,1,1,3,57,0,0,0,1,1,73,18,45,0,5,1,4,3,2,350.4,2,2,0.1675536996347032,0
4111,4797,0,3,3,479.28104440000004,0,1,1,3,0,0,24395,1,1,62,35,99,0,3,1,4,3,1,357.109603,1,2,0.07808423662430759,0
4112,5701,0,0,0,418.777657,0,3,4,10,1,0,52471,0,1,103,35,57,0,1,1,4,1,1,163.955502,1,1,0.07132986833588827,0
4113,6409,0,3,3,271.8375247,0,1,2,50,1,0,30009,2,1,68,28,56,0,1,1,3,3,0,317.42882599999996,2,2,0.07138590459558825,0
4114,7172,0,0,0,825.7666512,1,1,3,3,0,0,23815,1,1,73,4,47,0,2,1,5,1,2,424.330166,2,2,0.24067812626056542,0
4115,8530,0,0,0,1266.359666,0,3,4,40,1,0,27739,0,1,104,16,22,0,2,0,2,3,0,3.2008509999999997,2,2,0.553478875,1
4116,3579,0,4,4,264.7519741,1,1,2,43,1,1,37876,2,0,69,13,15,0,1,1,5,1,0,300.056383,2,2,0.2557990087922705,0
4117,3902,0,2,2,483.09088729999996,0,1,3,11,0,1,0,1,0,72,3,64,0,3,0,0,2,0,345.6,2,3,0.10483743213975694,0
4118,8558,0,4,4,455.8428807,0,1,3,28,0,0,14665,1,1,61,6,82,0,3,1,5,2,2,292.8,2,1,0.09113212329068374,0
4119,4015,0,0,0,212.79235699999998,0,1,3,8,0,0,0,0,0,61,11,6,1,1,0,1,3,3,31.481852000000003,2,2,0.5813998825136611,1
4120,1736,0,2,2,254.6866098,0,1,3,17,1,0,86595,1,1,63,1,77,0,1,0,1,4,1,445.62190599999997,1,2,0.05250187792207792,0
4121,4179,0,1,1,499.2920887,0,1,2,38,0,1,24368,1,0,68,34,54,1,3,1,5,3,0,326.4,2,2,0.13597279104030502,0
4122,6002,0,1,1,1274.1847539999999,1,1,3,28,1,0,73054,2,1,106,34,36,1,2,0,1,3,1,419.36595800000003,3,2,0.333905857966457,0
4123,1070,0,1,1,786.302773,0,1,2,36,0,0,0,1,0,72,9,28,0,2,0,2,3,1,732.352745,1,1,0.39003113740079365,0
4124,4039,0,0,0,513.1360525,0,2,3,46,1,1,50994,2,1,128,16,48,0,1,0,2,1,3,346.387342,3,2,0.08351823771158855,0
4125,5120,0,0,0,227.5401583,0,1,1,28,0,0,0,1,0,64,23,66,0,1,1,4,4,0,460.8,1,2,0.05386840868844697,0
4126,3408,0,3,3,6055.619213,0,2,2,0,0,0,0,1,1,204,35,45,0,2,1,5,3,3,979.2,4,3,0.6596535090413943,1
4127,69,0,0,0,235.6074955,0,1,3,53,0,1,0,1,1,63,22,94,0,1,1,5,3,0,302.4,2,2,0.0397851225092874,0
4128,5725,0,2,2,2882.406193,0,2,3,53,0,0,0,1,0,87,13,3,1,2,0,2,3,0,626.4,2,2,11.043701888888888,1
4129,2933,0,2,2,497.8950257,0,1,3,24,1,1,28695,2,0,64,17,87,0,4,0,1,3,1,221.241837,2,2,0.08942080202945403,0
4130,5558,0,3,3,652.1368812999999,1,2,2,30,1,0,72608,1,1,82,26,19,3,8,2,7,1,0,393.6,2,2,0.4185730945442875,0
4131,1609,0,0,0,756.4611951,0,1,3,6,1,0,48381,1,1,63,2,71,0,2,1,5,3,0,302.4,1,1,0.16911719094567407,0
4132,1724,0,3,3,1163.187866,0,3,2,27,0,0,0,1,1,152,8,94,0,7,1,5,3,1,1082.8146359999998,3,2,0.081410125,0
4133,8567,0,3,3,718.0283897,0,1,1,49,0,0,0,1,0,104,30,96,0,3,2,6,3,3,1210.245916,5,2,0.07191790762219552,0
4134,7016,0,0,0,1216.874492,1,1,3,54,0,1,14973,1,0,115,2,75,0,2,1,3,3,1,828.0,3,2,0.1410868976231884,0
4135,6720,0,0,0,224.8449633,1,1,3,21,0,0,24910,1,0,63,7,63,1,1,1,5,3,1,347.857619,2,2,0.05665028049886621,0
4136,2101,0,1,1,253.0332,0,1,5,17,1,1,50577,0,0,63,2,8,0,1,1,3,1,0,12.444326,1,3,0.50205,1
4137,3324,0,0,0,465.30942589999995,0,1,1,57,0,1,0,1,0,70,1,4,1,4,1,4,3,0,585.482275,1,2,1.6618193782142856,1
4138,574,0,3,3,235.4322179,0,1,2,2,0,0,26184,1,1,62,1,92,0,1,2,7,4,1,297.6,1,3,0.041274933011921464,0
4139,689,0,4,4,841.7159537999999,0,3,3,48,1,1,20215,1,0,112,10,8,0,7,1,4,4,2,537.6,2,2,0.9394151270089284,1
4140,8096,0,2,2,571.7743109,0,1,3,15,1,1,68342,0,1,72,33,39,0,5,1,4,4,1,148.738098,2,2,0.20362333009259262,0
4141,4034,0,0,0,462.35367060000004,0,2,1,26,0,1,0,1,0,133,18,2,0,1,1,5,3,3,957.6,3,2,1.7381716939849625,1
4142,633,0,0,0,652.1368812999999,1,2,2,30,1,0,72608,1,1,82,26,19,3,8,1,5,1,0,393.6,2,2,0.4185730945442875,0
4143,5283,0,4,4,550.7155471,0,1,4,56,1,1,74960,0,0,69,11,44,1,3,0,0,3,2,107.985836,2,2,0.18139510774044795,0
4144,8304,0,0,0,267.4730716,1,1,2,37,1,1,56342,1,0,69,12,89,0,1,0,1,1,2,331.2,2,1,0.04355529581501385,0
4145,2200,0,0,0,581.7832355,0,1,2,12,1,0,86824,2,1,72,1,76,0,3,1,4,3,2,189.096179,2,2,0.1063200357273392,0
4146,1779,0,4,4,464.6387267,0,1,2,16,1,1,37530,1,1,117,26,58,0,1,1,5,3,2,561.6,3,1,0.06847019255820808,0
4147,4067,0,0,0,222.6589837,0,1,3,38,0,1,0,1,1,62,19,26,0,1,1,5,1,1,297.6,1,3,0.13812592040942928,0
4148,6521,0,2,2,765.1099257999999,0,1,3,4,1,0,53330,2,0,65,8,57,0,2,1,5,3,0,224.093027,2,2,0.20650740237516868,0
4149,6393,0,0,0,230.5056048,0,1,3,45,0,1,0,1,1,63,33,34,0,1,2,8,4,2,327.685301,2,3,0.10761232717086834,0
4150,8054,0,4,4,1196.047577,0,2,2,40,1,0,52436,0,0,76,3,38,0,2,1,5,4,3,109.47699399999999,2,2,0.4141438978531856,0
4151,4464,0,3,3,1131.520373,1,3,3,38,0,0,11885,1,0,101,18,39,0,2,1,4,3,0,484.8,2,2,0.28726082076669207,0
4152,7833,0,0,0,721.2523911000001,0,2,1,13,0,1,0,1,1,97,26,25,0,3,0,1,3,0,498.77943899999997,1,1,0.29742366643298973,0
4153,6810,0,1,1,525.5576016,0,2,2,12,1,0,44536,0,0,137,12,22,1,1,1,4,3,1,46.949646,3,2,0.1743721305905773,0
4154,5675,0,4,4,479.49641900000006,0,1,3,13,1,0,82763,2,0,61,28,78,0,3,1,5,4,0,245.163042,2,2,0.1007768850357293,0
4155,1045,0,4,4,265.97056499999997,1,2,2,41,0,0,0,1,0,87,4,4,3,1,0,2,1,0,420.04198099999996,2,2,0.7642832327586205,1
4156,636,0,3,3,2764.323508,0,1,4,20,1,0,63401,0,1,113,21,15,0,2,1,5,2,0,52.336233,3,2,1.6308693262536873,1
4157,3160,0,3,3,1008.348688,1,2,1,41,0,0,11828,1,0,90,18,84,0,2,1,3,3,0,571.479602,2,3,0.1333794560846561,0
4158,7765,0,0,0,568.7897911,0,1,3,16,1,1,99747,0,0,72,28,87,0,5,0,1,3,2,61.536106999999994,1,2,0.09080296792784164,0
4159,6121,0,2,2,305.9426954,0,2,2,23,0,1,0,1,0,88,26,73,0,1,1,4,3,1,633.6,2,1,0.04762495258405978,0
4160,629,0,4,4,494.50722360000003,0,1,1,23,1,0,78796,1,0,61,15,3,0,3,1,4,1,2,292.8,1,2,2.702225265573771,1
4161,5245,0,0,0,860.9158215,1,1,3,5,1,0,79090,2,1,107,2,74,0,3,1,5,1,1,289.040734,3,2,0.1087289494190452,0
4162,3789,0,4,4,515.7053124,0,1,2,57,1,1,43906,1,0,65,6,53,0,6,1,3,3,3,468.0,1,1,0.14969675251088535,0
4163,4876,0,3,3,374.89934300000004,0,2,1,47,1,1,82189,2,0,94,20,17,0,1,1,5,1,3,354.081091,1,2,0.234605346057572,0
4164,808,0,0,0,746.2926262999999,1,2,2,20,1,0,70263,0,1,93,30,66,0,5,1,4,1,2,7.3459460000000005,1,1,0.12158563478331703,0
4165,5711,0,1,1,1506.350118,0,2,4,2,0,1,19132,1,0,207,25,15,0,3,1,3,4,0,1008.569798,6,1,0.48513691400966186,0
4166,7394,0,3,3,965.7579498,1,2,1,24,0,1,0,1,1,131,34,61,0,9,0,2,3,0,628.8,3,2,0.12085570639469403,0
4167,8796,0,4,4,279.9470318,0,1,4,2,1,1,78127,0,1,69,5,6,0,1,1,5,2,2,136.17256899999998,2,2,0.6762005599033816,1
4168,8166,0,3,3,275.9978287,1,1,3,22,1,1,92296,1,1,69,4,65,0,1,1,5,1,0,331.2,1,2,0.0615379774136009,0
4169,9119,0,0,0,539.2499539,0,1,5,20,0,1,0,2,1,74,19,8,0,8,0,2,4,0,317.10944700000005,1,2,0.9108951923986487,1
4170,3509,0,2,2,539.2502531,0,1,1,9,1,0,80550,2,1,68,16,67,3,7,1,5,3,1,265.51696499999997,2,2,0.11836045941615453,0
4171,6713,0,3,3,357.4990725,0,2,2,21,1,0,51950,1,1,89,34,90,0,1,1,5,3,3,429.171384,1,3,0.04463159456928839,0
4172,6930,0,0,0,560.8172012,0,1,2,32,0,0,20392,1,1,73,23,85,0,9,1,3,1,1,350.4,2,2,0.09038149898468976,0
4173,1179,0,1,1,475.46538160000006,0,1,2,54,1,0,30886,0,0,61,8,36,0,6,2,7,1,0,8.315904,2,2,0.21651429034608383,0
4174,7079,0,0,0,223.9647297,0,1,3,29,0,1,0,1,0,66,2,76,0,1,1,4,4,3,475.2,2,1,0.04465006572966507,0
